ID,1st choice,2nd choice,3rd choice,4th choice,5th choice,6th choice,7th choice,8th choice,9th choice,10th choice,11th choice
001103-00-1101, C06,C10,C01,,,,,,,,
001103-00-1102, C11,C08,C07,C09,C10,C03,C06,,,,
001103-00-1104, C10,C09,C06,C07,C03,,,,,,
001103-00-1107, C03,C01,C08,C09,C10,C05,C04,C11,C02,,
001103-00-1109, C05,C01,C08,C10,C02,C11,C04,C06,C07,,
001103-00-1111, C04,C01,C09,C05,C02,C03,C06,C07,C08,C10,C11
001103-00-1113, C08,C01,C02,C10,,,,,,,
001103-00-1114, C06,C10,C09,C07,C01,C05,C03,C11,C04,C08,C02
001103-00-1117, C03,,,,,,,,,,
001103-00-1120, C01,C10,C05,C07,C11,,,,,,
001103-00-1123, C02,C01,C04,C03,C07,C10,C09,,,,
001103-00-1125, C01,C11,C10,C04,C02,C07,,,,,
001103-00-1127, C02,C10,C07,C04,C09,C01,C03,,,,
001103-00-1128, C06,C07,C08,C10,C03,,,,,,
001103-00-1130, C01,C10,C09,,,,,,,,
001103-00-1132, C05,C10,C02,C04,C08,C11,C01,C03,C09,,
001103-00-1135, C06,C10,C03,C09,,,,,,,
001103-00-1137, C01,C06,,,,,,,,,
001103-00-1139, C01,C06,C10,,,,,,,,
001103-00-1141, C09,C10,C08,C06,C04,C02,C03,C11,C07,C05,
001103-00-1143, C06,C07,,,,,,,,,
001103-00-1144, C06,,,,,,,,,,
001103-00-1147, C01,,,,,,,,,,
001103-00-1149, C01,C10,C11,C09,C03,C02,C05,C07,C06,C04,
001103-00-1150, C05,C08,C10,C03,C01,C07,,,,,
001103-00-1152, C02,C04,C08,C10,,,,,,,
001103-00-1153, C06,C01,C09,C11,C04,C07,C10,C08,C05,C03,C02
001103-00-1154, C10,C03,C09,C07,C06,C08,C11,C01,C02,C04,C05
001103-00-1156, C10,C06,C05,,,,,,,,
001103-00-1159, C05,C01,C11,C09,,,,,,,
001103-00-1163, C10,C02,C04,C01,C11,C05,,,,,
001103-00-1165, C01,C10,C09,C05,,,,,,,
001103-00-1168, C03,,,,,,,,,,
001103-00-1169, C09,C10,,,,,,,,,
001103-00-1171, C10,C02,C01,C08,C09,,,,,,
001103-00-1174, C01,,,,,,,,,,
001103-00-1176, C01,C08,C07,C03,C10,,,,,,
001103-00-1177, C06,C10,C07,C01,C09,,,,,,
001103-00-1178, C10,C09,C01,C07,,,,,,,
001103-00-1181, C04,C10,C02,,,,,,,,
001103-00-1182, C10,C01,C05,C02,,,,,,,
001103-00-1184, C04,,,,,,,,,,
001103-00-1187, C01,C10,C08,C02,C05,,,,,,
001103-00-1188, C06,C10,C03,C07,C01,C09,C04,C11,C08,,
001103-00-1191, C03,C10,C09,,,,,,,,
001103-00-1192, C03,C06,C09,,,,,,,,
001103-00-1196, C03,C01,C07,C06,C09,C11,C02,C04,C08,C05,C10
001103-00-1197, C01,C08,C04,C02,C03,C05,C07,C06,C09,,
001103-00-1200, C01,C10,C05,C02,,,,,,,
001103-00-1202, C07,C11,C01,,,,,,,,
001103-00-1204, C04,C07,C01,C08,C10,C05,C02,C03,C11,C06,C09
001103-00-1206, C01,C02,C04,,,,,,,,
001103-00-1208, C01,C03,C07,C09,,,,,,,
001103-00-1209, C11,C10,C07,C09,C06,,,,,,
001103-00-1212, C01,C02,C04,,,,,,,,
001103-00-1213, C01,C10,C11,C03,C02,,,,,,
001103-00-1216, C05,C09,C10,C07,C04,,,,,,
001103-00-1217, C08,C10,C04,C07,C02,C03,C11,,,,
001103-00-1219, C09,C10,C03,,,,,,,,
001103-00-1223, C10,C01,C02,C05,C06,C04,C03,C07,C11,C08,C09
001103-00-1224, C07,C05,C10,,,,,,,,
001103-00-1226, C10,C01,C08,C05,C02,C11,C04,C06,C07,,
001103-00-1228, C04,C01,C07,C08,C02,,,,,,
001103-00-1230, C07,C08,C09,C06,C10,C03,,,,,
001103-00-1232, C01,C04,C07,C08,C02,,,,,,
001103-00-1234, C01,C05,C10,C02,C04,C07,,,,,
001103-00-1236, C10,C03,C06,C07,C09,C11,,,,,
001103-00-1237, C07,C01,C10,C02,C03,C09,,,,,
001103-00-1241, C10,C04,C03,C01,,,,,,,
001103-00-1242, C07,C10,C03,C01,C06,C09,C05,,,,
001103-00-1245, C10,C09,,,,,,,,,
001103-00-1246, C05,C10,,,,,,,,,
001103-00-1248, C01,C10,,,,,,,,,
001103-00-1251, C07,C09,C10,C03,C05,C02,,,,,
001103-00-1253, C02,C11,C01,C04,C03,C06,C09,C07,C10,,
001103-00-1255, C06,C04,C08,,,,,,,,
001103-00-1257, C02,C10,C06,C07,C09,,,,,,
001103-00-1258, C10,C05,C01,C09,,,,,,,
001103-00-1260, C05,C09,C01,,,,,,,,
001103-00-1262, C01,,,,,,,,,,
001103-00-1264, C11,C01,C10,C02,,,,,,,
001103-00-1267, C11,C01,C02,C10,C09,C07,C06,,,,
001103-00-1270, C07,C06,,,,,,,,,
001103-00-1271, C06,C03,C09,C10,,,,,,,
001103-00-1272, C06,C07,C09,C10,C03,C05,C08,C11,C01,C02,
001103-00-1274, C06,C10,,,,,,,,,
001103-00-1275, C04,C06,C09,C05,C02,,,,,,
001103-00-1277, C04,C06,C09,C05,C02,,,,,,
001103-00-1280, C08,C02,C01,C05,C04,C11,C03,C10,C09,C06,C07
001103-00-1282, C10,C09,C11,C01,C08,C05,C04,C02,C06,C07,
001103-00-1284, C05,C11,C02,C01,,,,,,,
001103-00-1285, C06,C02,C01,C09,C10,C07,C11,,,,
001103-00-1290, C05,C04,C02,C08,C11,C03,,,,,
001103-00-1291, C05,C11,,,,,,,,,
001103-00-1294, C01,C04,,,,,,,,,
001103-00-1295, C05,C08,C11,C10,C03,,,,,,
001103-00-1297, C07,C10,C09,C03,C06,C04,C08,C11,C01,C02,C05
001103-00-1300, C06,C09,C10,C01,C05,C07,C02,C11,C03,C04,C08
001103-00-1301, C01,C03,C09,C07,C06,C10,C04,,,,
001103-00-1303, C06,C10,C05,C09,,,,,,,
001103-00-1306, C03,C11,C01,C08,C07,C10,,,,,
001103-00-1307, C03,C09,C10,,,,,,,,
001103-00-1310, C10,C09,C03,C07,C06,,,,,,
001103-00-1311, C08,C02,C05,,,,,,,,
001103-00-1314, C03,C10,C01,,,,,,,,
001103-00-1315, C08,C02,C01,,,,,,,,
001103-00-1317, C07,C06,C10,C08,C01,C03,C05,C11,C02,C04,C09
001103-00-1319, C08,C02,C06,C05,C07,C11,C10,C09,C03,C04,
001103-00-1321, C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C01
001103-00-1323, C03,C05,C08,C09,C10,,,,,,
001103-00-1324, C06,C03,C07,C09,,,,,,,
001103-00-1327, C10,C05,C01,C08,C02,C11,C04,C06,C07,,
001103-00-1330, C07,,,,,,,,,,
001103-00-1331, C10,,,,,,,,,,
001103-00-1334, C03,C05,C08,C09,C10,,,,,,
001103-00-1335, C01,C02,C03,C11,C06,,,,,,
001103-00-1338, C05,C10,C06,,,,,,,,
001103-00-1341, C05,C09,C10,C04,C06,,,,,,
001103-00-1342, C09,C03,C07,C06,,,,,,,
001103-00-1345, C07,C03,,,,,,,,,
001103-00-1347, C09,C05,C03,C01,C04,,,,,,
001103-00-1349, C02,C05,C11,C01,C04,C10,C08,,,,
001103-00-1351, C09,C10,C03,C06,C07,C08,C11,C01,C02,C04,C05
001103-00-1354, C01,C09,C07,,,,,,,,
001103-00-0001,,,,,,,,,,,
001103-00-0002,,,,,,,,,,,
001103-00-0003,,,,,,,,,,,
001103-00-0004,,,,,,,,,,,
001103-00-0005,,,,,,,,,,,
001103-00-0006,,,,,,,,,,,
001103-00-0007,,,,,,,,,,,
001103-00-0008,,,,,,,,,,,
001103-00-0009,,,,,,,,,,,
001103-00-0010,,,,,,,,,,,
001103-00-0011,,,,,,,,,,,
001103-00-0012,,,,,,,,,,,
001103-00-0013,,,,,,,,,,,
001103-00-0014,,,,,,,,,,,
001103-00-0015,,,,,,,,,,,
001103-00-0016,,,,,,,,,,,
001103-00-0017,,,,,,,,,,,
001103-00-0018,,,,,,,,,,,
001103-00-0019,,,,,,,,,,,
001103-00-0037, C04=C05=C06=C10,C11,C01,,,,,,,,
001103-00-0038, C10,C09,C07,C03=C06,C01,C11,C04,C08,C05,C02,
001103-00-0039, C02,C11,C09,C03,C07,,,,,,
001103-00-0040,,,,,,,,,,,
001103-00-0041, C10,C01,C02,C05,C08,C03,WI01,,,,
001103-00-0042, C10,C06,WI01,,,,,,,,
001103-00-0043, C01=C03=C09=C10,,,,,,,,,,
001103-00-0044, C03,C01,C02,C04,C05,C08,C11,WI01,WI02,,
001103-00-0045, C01,C02,C10,C05,WI01,,,,,,
001103-00-0046, C03,C06,C10,WI01,C07,,,,,,
001103-00-0047, C06,C09,C10,C03,C01,C02,C04,C05,C07,,
001103-00-0048, C03,C02,C06,C07,C09,C10,C11,C08,C01,C04,
001103-00-0049, C05,C10,WI01,,,,,,,,
001103-00-0050, C10,C09,C07,C06,C03,C01,C04,C05,C08,C11,
001103-00-0051,,,,,,,,,,,
001103-00-0052, C05,C07,C09,C10,,,,,,,
001103-00-0053,,,,,,,,,,,
001103-00-0054,,,,,,,,,,,
001103-00-0055,,,,,,,,,,,
000702-00-0001, C04,,,,,,,,,,
000702-00-0002, C10,C09,C03,,,,,,,,
000702-00-0005, C09,C03,C01,C10,C07,,,,,,
000702-00-0006, C01,C02,C09,C10,C08,C05,C03,,,,
000702-00-0008, C05,C09,C10,,,,,,,,
000702-00-0011, C04,C10,C03,C09,C07,C06,C05,C08,C01,C02,C11
000702-00-0013, C05,C10,C02,C09,,,,,,,
000702-00-0014, C11,C10,C03,C08,C01,C02,,,,,
000702-00-0017, C09,C10,C03,C11,C01,C07,,,,,
000702-00-0025, C08,C03,C04,C02,C10,C01,C11,C07,,,
000702-00-0029, C10,,,,,,,,,,
000702-00-0030, C03,C06,C09,C10,,,,,,,
000702-00-0031, C11,,,,,,,,,,
000702-00-0032, C09,C10,,,,,,,,,
000702-00-0033, C05,C06,C01,,,,,,,,
000702-00-0034, C09,C07,C06,,,,,,,,
000702-00-0035, C10,,,,,,,,,,
000702-00-0036, C10,,,,,,,,,,
000702-00-0037, C02,C05,C01,C08,,,,,,,
000702-00-0038, C01,C06,C11,C10,C07,C05,,,,,
000702-00-0040, C10,C09,C04,C08,C06,,,,,,
000702-00-0043, C09,C02,C03,C07,,,,,,,
000702-00-0045, C10,C01,C02,C04,C11,C06,,,,,
000702-00-0048, C05,C02,C01,C09,C03,C08,C10,,,,
000702-00-0049, C10,,,,,,,,,,
000702-00-0051, C10,C06,C09,C03,C07,,,,,,
000702-00-0053, C10,C07,C11,,,,,,,,
000702-00-0055, C04,,,,,,,,,,
000702-00-0058, C04,C01,C10,,,,,,,,
000702-00-0059, C04,C09,C03,C06,C10,C11,C08,C07,C01,C02,C05
000702-00-0062, C10,C04,C07,C03,C09,C11,C02,,,,
000702-00-0064, C01,C07,C08,,,,,,,,
000702-00-0066, C09,C10,C03,C11,C01,C06,,,,,
000702-00-0068, C10,C03,C11,C06,,,,,,,
000702-00-0069, C10,C06,,,,,,,,,
000702-00-0071, C07,C06,C03,,,,,,,,
000702-00-0074, C09,C01,C10,C06,C04,C11,C07,,,,
000702-00-0076, C10,C05,,,,,,,,,
000702-00-0078, C07,C06,C03,C09,C10,,,,,,
000702-00-0079, C01,C02,C04,,,,,,,,
000702-00-0082, C10,C09,C04,C08,C01,C11,,,,,
000702-00-0084, C10,C09,C07,C05,,,,,,,
000702-00-0086, C10,C09,C04,C07,,,,,,,
000702-00-0088, C10,C01,C02,C03,C07,,,,,,
000702-00-0090, C11,C02,C03,,,,,,,,
000702-00-0092, C11,,,,,,,,,,
000702-00-0095, C09,C10,C11,C04,C05,C07,,,,,
000702-00-0097, C05,C06,C09,C03,C07,C01,C10,C02,C04,C08,C11
000702-00-0100, C10,,,,,,,,,,
000702-00-0102, C04,C09,C11,,,,,,,,
000702-00-0104, C02,C01,C11,C10,C07,C06,C04,,,,
000702-00-0106, C10,C11,C09,C03,C05,,,,,,
000702-00-0108, C02,C01,C11,C10,C07,C04,C05,C06,C09,C03,C08
000702-00-0110, C10,C06,C03,C05,C11,C09,,,,,
000702-00-0112, C09,C05,C02,C01,C04,C08,,,,,
000702-00-0113, C09,C10,C03,C07,C11,,,,,,
000702-00-0116, C09,C10,C07,,,,,,,,
000702-00-0118, C05,C11,C04,,,,,,,,
000702-00-0119, C05,C02,,,,,,,,,
000702-00-0121, C05,C01,C02,,,,,,,,
000702-00-0122, C09,C10,C03,C11,C01,,,,,,
000702-00-0124, C03,C09,C10,C05,C06,C07,,,,,
000702-00-0127, C11,C01,C02,C04,C05,,,,,,
000702-00-0128, C09,C10,C03,C07,,,,,,,
000702-00-0131, C09,C10,C03,C07,,,,,,,
000702-00-0133, C05,C02,C10,,,,,,,,
000702-00-0137, C09,,,,,,,,,,
000702-00-0142, C10,C04,C08,C01,C05,C07,,,,,
000702-00-0144, C07,,,,,,,,,,
000702-00-0145, C10,C02,C07,C03,,,,,,,
000702-00-0147, C08,C04,C05,C02,C01,C11,,,,,
000702-00-0150, C10,C11,,,,,,,,,
000702-00-0152, C06,C07,C09,C10,C03,,,,,,
000702-00-0153, C09,C10,C07,C06,,,,,,,
000702-00-0156, C01,C04,C08,C05,C11,,,,,,
000702-00-0157, C01,C04,C02,C08,C05,C11,C09,C06,C03,C07,C10
000702-00-0160, C10,C05,C02,,,,,,,,
000702-00-0161, C07,C11,C08,C09,C06,C04,,,,,
000702-00-0164, C11,C10,C06,C07,C09,C03,,,,,
000702-00-0166, C03,C06,C07,C09,C10,,,,,,
000702-00-0169, C10,C07,C03,C09,C11,C06,C08,C05,,,
000702-00-0170, C02,C03,C06,C07,C10,C09,,,,,
000702-00-0173, C10,C09,C03,C06,C07,,,,,,
000702-00-0175, C06,C07,C11,,,,,,,,
000702-00-0178, C10,,,,,,,,,,
000702-00-0181, C09,C10,C03,C01,C08,C07,C05,,,,
000702-00-0183, C03,C09,C10,,,,,,,,
000702-00-0185, C10,C09,C06,,,,,,,,
000702-00-0187, C11,C09,C03,C10,,,,,,,
000702-00-0188, C10,C04,C02,C05,,,,,,,
000702-00-0190, C05,C10,C07,C06,C03,C09,C11,,,,
000702-00-0191, C02,C08,C11,C05,,,,,,,
000702-00-0194, C11,C02,C08,C05,,,,,,,
000702-00-0197, C09,C02,C06,,,,,,,,
000702-00-0200, C10,C03,C07,C05,C06,C09,,,,,
000702-00-0201, C05,C10,C07,C06,C03,C09,,,,,
000702-00-0204, C10,C09,C07,C06,C03,,,,,,
000702-00-0206, C03,C06,C10,C09,C07,C01,C02,C05,C11,C08,C04
000702-00-0208, C09,C10,C06,C07,C03,,,,,,
000702-00-0210, C10,C02,C03,,,,,,,,
000702-00-0211, C07,C10,C09,C03,C01,C08,C06,C11,C02,C05,C04
000702-00-0213, C11,C03,C09,C10,C08,C07,,,,,
000702-00-0215, C10,C09,,,,,,,,,
000702-00-0217, C09,C10,C03,C01,,,,,,,
000702-00-0218, C10,C09,C03,,,,,,,,
000702-00-0220, C05,C10,C06,C09,C03,C07,C04,,,,
000702-00-0224, C05,C09,C10,C01,C03,,,,,,
000702-00-0225, C01,C09,C07,C10,C03,C02,,,,,
000702-00-0226, C10,C04,C11,C05,C09,C07,C03,C02,C01,C08,
000702-00-0229, C10,,,,,,,,,,
000702-00-0231, C01,C09,C10,,,,,,,,
000702-00-0233, C09,C02,C05,C10,C07,C01,,,,,
000702-00-0234, C10,C09,C05,,,,,,,,
000702-00-0237, C10,C03,C05,C09,C01,,,,,,
000702-00-0239, C10,C03,C05,C01,C09,,,,,,
000702-00-0241, C04,C08,C05,C10,C09,,,,,,
000702-00-0242, C07,C06,C09,C10,C03,,,,,,
000702-00-0244, C03,C04,C05,C11,C01,C02,C06,C09,C10,C07,
000702-00-0247, C10,C09,C07,C06,C03,,,,,,
000702-00-0249, C06,C05,C04,C09,,,,,,,
000702-00-0251, C09,C10,C03,C05,C06,C08,C07,,,,
000702-00-0253, C10,C02,,,,,,,,,
000702-00-0254, C10,,,,,,,,,,
000702-00-0256, C03,C09,C04,C05,C06,C10,C02,,,,
000702-00-0258, C03,C02,C06,C10,C09,,,,,,
000702-00-0260, C02,C01,C11,C03,C07,C10,,,,,
000702-00-0262, C06,,,,,,,,,,
000702-00-0263, C11,C03,C10,C07,,,,,,,
000702-00-0265, C07,C11,C10,,,,,,,,
000702-00-0267, C09,C10,C01,C02,C05,C04,C08,,,,
000702-00-0268, C04,C05,C09,C10,,,,,,,
000702-00-0271, C07,C01,C06,,,,,,,,
000702-00-0274, C02,C01,,,,,,,,,
000702-00-0276, C07,,,,,,,,,,
000702-00-0277, C03,,,,,,,,,,
000702-00-0280, C10,C09,C03,,,,,,,,
000702-00-0281, C03,C10,C06,,,,,,,,
000702-00-0284, C01,C05,C10,C09,C08,,,,,,
000702-00-0285, C08,C02,C01,C07,C04,C11,,,,,
000702-00-0287, C04,C10,,,,,,,,,
000702-00-0290, C11,C09,C07,,,,,,,,
000702-00-0292, C04,C02,C07,C06,C03,C11,C05,,,,
000702-00-0293, C02,C09,C07,C05,C01,C08,C06,C10,C04,C11,C03
000702-00-0295, C03,C05,C08,C09,C10,,,,,,
000702-00-0298, C11,C07,C03,C05,,,,,,,
000702-00-0299, C06,,,,,,,,,,
000702-00-0301, C10,,,,,,,,,,
000702-00-0303, C07,C10,C06,C09,C01,C05,C04,,,,
000702-00-0306, C11,C03,C09,,,,,,,,
000702-00-0308, C11,C08,C05,,,,,,,,
000702-00-0310, C10,C09,C05,,,,,,,,
000702-00-0312, C10,C11,C03,C05,C09,C01,C02,C08,C06,C07,
000702-00-0314, C11,,,,,,,,,,
000702-00-0315, C10,C02,C03,C05,C04,C11,C09,C08,C01,C07,C06
000702-00-0317, C09,C10,C03,C06,C07,,,,,,
000702-00-0320, C04,C05,,,,,,,,,
000702-00-0322, C09,C07,C10,C03,C05,C06,,,,,
000702-00-0323, C10,C04,C07,C01,C08,C05,C11,,,,
000702-00-0325, C10,C05,,,,,,,,,
000702-00-0328, C10,C05,C11,,,,,,,,
000702-00-0330, C09,C03,C01,,,,,,,,
000702-00-0333, C08,C02,C10,C03,C09,C05,C01,,,,
000702-00-0334, C02,C05,C04,C03,C01,C11,,,,,
000702-00-0336, C05,,,,,,,,,,
000702-00-0338, C10,C09,C06,,,,,,,,
000702-00-0341, C10,,,,,,,,,,
000702-00-0342, C02,C01,,,,,,,,,
000702-00-0344, C08,C07,,,,,,,,,
000702-00-0347, C04,,,,,,,,,,
000702-00-0350, C10,C03,,,,,,,,,
000702-00-0352, C10,,,,,,,,,,
000702-00-0353, C10,C09,C02,C01,C07,,,,,,
000702-00-0356, C10,C03,C07,,,,,,,,
000702-00-0359, C10,C09,C07,C06,C03,,,,,,
000702-00-0360, C10,C07,C09,C11,C08,C05,C02,C04,C03,C01,C06
000702-00-0362, C10,,,,,,,,,,
000702-00-0365, C06,C10,C09,,,,,,,,
000702-00-0369, C01,,,,,,,,,,
000702-00-0371, C01,C03,,,,,,,,,
000702-00-0372, C01,C03,C07,C09,C10,,,,,,
000702-00-0375, C10,C09,C11,,,,,,,,
000702-00-0377, C04,,,,,,,,,,
000702-00-0379, C10,C04,C02,C05,C11,C06,C09,,,,
000702-00-0381, C02,C01,C08,,,,,,,,
000702-00-0382, C09,C10,C08,C01,C03,C07,C06,C05,C04,C02,C11
000702-00-0384, C10,C09,C06,C07,C03,,,,,,
000702-00-0001,,,,,,,,,,,
000702-00-0002,,,,,,,,,,,
000702-00-0003,,,,,,,,,,,
000702-00-0004,,,,,,,,,,,
000702-00-0005,,,,,,,,,,,
000702-00-0006,,,,,,,,,,,
000702-00-0007,,,,,,,,,,,
000702-00-0008,,,,,,,,,,,
000702-00-0009,,,,,,,,,,,
000702-00-0010,,,,,,,,,,,
000702-00-0011,,,,,,,,,,,
000702-00-0012,,,,,,,,,,,
000702-00-0013,,,,,,,,,,,
000702-00-0025, WI01,,,,,,,,,,
000702-00-0026, C03=C05,C04=C06,C07,C08,C09,C10,C11,C01,C02,,
000702-00-0027, C01,C02,C05,C07,C11,C10,C08,C04,C09,,
000702-00-0028, C02,WI01,,,,,,,,,
000702-00-0029, WI01,,,,,,,,,,
000702-00-0030,,,,,,,,,,,
000702-00-0031, C10,C03,C07,,,,,,,,
000702-00-0032, C03=C07=C09,,,,,,,,,,
000702-00-0033,,,,,,,,,,,
000702-00-0034,,,,,,,,,,,
000702-00-0035,,,,,,,,,,,
001001-00-0003, C05,,,,,,,,,,
001001-00-0004, C10,C07,C05,C09,C08,C04,C11,,,,
001001-00-0006, C10,C09,C03,C05,,,,,,,
001001-00-0008, C07,C06,C09,C10,C03,,,,,,
001001-00-0011, C04,C01,,,,,,,,,
001001-00-0013, C04,C11,C02,,,,,,,,
001001-00-0015, C06,C09,C10,C03,,,,,,,
001001-00-0016, C09,C03,C04,C06,C10,C05,,,,,
001001-00-0019, C10,C08,C01,,,,,,,,
001001-00-0021, C06,C11,C01,,,,,,,,
001001-00-0023, C05,C11,,,,,,,,,
001001-00-0025, C02,C09,C10,C01,C05,C08,,,,,
001001-00-0027, C05,C11,C10,C06,C09,C01,,,,,
001001-00-0028, C07,C03,C06,C10,C09,C04,,,,,
001001-00-0029, C09,C05,,,,,,,,,
001001-00-0031, C02,C04,C10,C11,C05,C07,,,,,
001001-00-0033, C10,C05,C02,,,,,,,,
001001-00-0036, C06,C03,C09,,,,,,,,
001001-00-0038, C04,C11,C06,C10,C09,C05,C03,C07,C08,C02,C01
001001-00-0040, C03,C10,,,,,,,,,
001001-00-0043, C05,C09,C10,C03,C06,C07,C04,C08,C11,C01,C02
001001-00-0044, C09,C03,C10,C01,C05,,,,,,
001001-00-0046, C10,C04,C09,C03,C06,C07,,,,,
001001-00-0050, C06,,,,,,,,,,
001001-00-0052, C06,C07,C08,C09,,,,,,,
001001-00-0054, C10,C04,C09,C05,C11,C02,,,,,
001001-00-0056, C01,C07,C04,C03,C10,C11,C08,C06,C09,C02,C05
001001-00-0058, C05,C10,,,,,,,,,
001001-00-0061, C04,C11,C06,C07,C03,,,,,,
001001-00-0063, C09,C04,C05,C01,,,,,,,
001001-00-0065, C10,C07,C03,C06,C09,C08,C01,C05,C11,C02,C04
001001-00-0066, C06,C10,C07,C03,C09,C01,C04,,,,
001001-00-0069, C10,C09,,,,,,,,,
001001-00-0071, C01,C05,C08,C02,C04,C09,C10,C03,C07,C06,C11
001001-00-0073, C10,C03,C06,C09,,,,,,,
001001-00-0075, C09,C10,C06,C03,,,,,,,
001001-00-0077, C10,C07,C06,C09,,,,,,,
001001-00-0078, C01,C06,C09,C10,C03,,,,,,
001001-00-0080, C10,C11,C04,C03,C07,C08,C01,C09,C05,C02,
001001-00-0081, C05,C03,C09,C01,,,,,,,
001001-00-0083, C05,C06,C10,,,,,,,,
001001-00-0085, C10,C03,C06,C07,C09,C11,C01,C02,,,
001001-00-0087, C07,,,,,,,,,,
001001-00-0090, C02,C05,C08,C01,C11,C09,C10,C07,C06,C03,C04
001001-00-0094, C06,,,,,,,,,,
001001-00-0095, C07,C09,C06,C08,C03,,,,,,
001001-00-0098, C04,,,,,,,,,,
001001-00-0100, C10,C04,C09,,,,,,,,
001001-00-0102, C10,C03,C09,C07,C06,,,,,,
001001-00-0105, C03,C10,C09,C07,C01,C05,C06,,,,
001001-00-0106, C09,C01,C10,C05,,,,,,,
001001-00-0108, C10,C05,C02,C11,C01,C03,C09,,,,
001001-00-0111, C07,C05,C06,C08,C09,C10,,,,,
001001-00-0114, C09,,,,,,,,,,
001001-00-0116, C08,C10,,,,,,,,,
001001-00-0118, C04,C10,C09,C03,C07,C06,,,,,
001001-00-0119, C09,C11,C05,C10,C07,C06,C03,,,,
001001-00-0121, C01,C10,C09,C07,,,,,,,
001001-00-0122, C04,C11,C01,C10,C02,C07,,,,,
001001-00-0124, C04,C09,,,,,,,,,
001001-00-0126, C10,C06,C08,C11,C01,C02,,,,,
001001-00-0128, C09,C10,C05,C02,C06,,,,,,
001001-00-0132, C01,C11,,,,,,,,,
001001-00-0133, C10,C09,C03,C06,C07,,,,,,
001001-00-0136, C06,C10,C07,,,,,,,,
001001-00-0137, C10,C02,C07,,,,,,,,
001001-00-0139, C05,C10,C02,C01,C11,C04,C07,,,,
001001-00-0142, C09,C10,C02,,,,,,,,
001001-00-0143, C05,C02,C10,C09,C03,C07,,,,,
001001-00-0146, C10,C09,C03,C06,C07,,,,,,
001001-00-0147, C11,C07,C10,C09,C05,C08,C03,C06,C01,C02,C04
001001-00-0150, C09,C10,C07,,,,,,,,
001001-00-0153, C06,C09,C10,,,,,,,,
001001-00-0155, C03,C06,C07,C09,C10,C02,C05,,,,
001001-00-0156, C04,,,,,,,,,,
001001-00-0159, C01,C07,C11,C04,C06,,,,,,
001001-00-0161, C04,C01,C02,C07,C06,C11,C10,C09,C08,C03,C05
001001-00-0163, C03,C10,,,,,,,,,
001001-00-0165, C03,C10,C11,,,,,,,,
001001-00-0167, C01,C09,C08,,,,,,,,
001001-00-0169, C10,C03,C06,C01,C07,,,,,,
001001-00-0171, C09,C10,C03,C05,,,,,,,
001001-00-0172, C10,C09,,,,,,,,,
001001-00-0176, C03,,,,,,,,,,
001001-00-0177, C06,C10,C01,C09,C04,C02,,,,,
001001-00-0179, C05,C01,C06,C10,C09,C11,,,,,
001001-00-0182, C10,,,,,,,,,,
001001-00-0184, C09,C05,,,,,,,,,
001001-00-0185, C11,C07,C03,C10,C09,C05,C06,,,,
001001-00-0188, C01,,,,,,,,,,
001001-00-0190, C10,C06,,,,,,,,,
001001-00-0192, C10,C06,,,,,,,,,
001001-00-0194, C05,C06,C04,,,,,,,,
001001-00-0196, C11,C09,C10,C03,C01,C06,C08,,,,
001001-00-0199, C10,C03,,,,,,,,,
001001-00-0200, C06,C08,C03,,,,,,,,
001001-00-0204, C04,C02,C01,C07,C10,C09,C08,C06,C05,C03,
001001-00-0206, C04,C10,C06,C01,,,,,,,
001001-00-0208, C10,C05,C04,C02,C07,C01,,,,,
001001-00-0209, C10,C09,C04,C03,,,,,,,
001001-00-0211, C03,C07,C11,C01,C10,C05,,,,,
001001-00-0212, C10,C09,C01,,,,,,,,
001001-00-0214, C10,C05,C04,C02,C07,C01,,,,,
001001-00-0218, C11,C04,C05,C02,C03,,,,,,
001001-00-0220, C10,C05,C09,C06,C04,,,,,,
001001-00-0221, C11,C01,C07,C03,C09,C10,C06,,,,
001001-00-0223, C10,C01,,,,,,,,,
001001-00-0226, C10,C11,C05,C07,C03,,,,,,
001001-00-0227, C11,C02,C05,,,,,,,,
001001-00-0229, C02,C05,C08,C10,C04,,,,,,
001001-00-0232, C06,C09,C03,C07,C10,,,,,,
001001-00-0234, C11,C03,C09,,,,,,,,
001001-00-0236, C04,C10,C01,,,,,,,,
001001-00-0238, C05,C09,C10,C01,C11,C07,,,,,
001001-00-0240, C01,C10,,,,,,,,,
001001-00-0242, C05,C11,C09,C01,C07,C10,,,,,
001001-00-0244, C11,C09,C07,C04,C03,,,,,,
001001-00-0246, C03,C06,,,,,,,,,
001001-00-0248, C05,C10,C07,,,,,,,,
001001-00-0250, C10,,,,,,,,,,
001001-00-0253, C09,C08,C05,C03,C10,,,,,,
001001-00-0255, C01,C10,C04,C05,C08,C11,C02,,,,
001001-00-0257, C04,C10,C03,C06,,,,,,,
001001-00-0259, C03,C07,C09,,,,,,,,
001001-00-0262, C07,C01,C02,C05,C08,C04,C03,C06,C09,C10,C11
001001-00-0264, C01,C10,C09,C07,C06,C03,C05,C04,C11,,
001001-00-0267, C05,C07,C10,C01,C09,C06,C04,,,,
001001-00-0269, C03,C04,C02,,,,,,,,
